LISTA;empresa;caregoria;codigo;titulo; P.V.P  ACT. ; NUEVO P.V.P ; INCREMENTO ; % INCREMENTO ;; CONSE ; PRECIO NUEVO ;
LISTA;2;TEX;1307;MATEMATICA INTEGRA 2 LIBRO INTERACTIVO; 95.000,00 ; 100.700,00 ; 5.700,00 ; 0,06 ;#�REF!; 511,00 ; 100.900 ;
LISTA;2;TEX;1308;MATEMATICA INTEGRA 3 LIBRO INTERACTIVO; 95.000,00 ; 100.700,00 ; 5.700,00 ; 0,06 ;#�REF!; 512,00 ; 100.900 ;
LISTA;2;TEX;1309;MATEMATICA INTEGRA 4 LIBRO INTERACTIVO; 95.000,00 ; 100.700,00 ; 5.700,00 ; 0,06 ;#�REF!; 513,00 ; 100.900 ;
LISTA;2;TEX;1310;MATEMATICA INTEGRA 5 LIBRO INTERACTIVO; 95.000,00 ; 100.700,00 ; 5.700,00 ; 0,06 ;#�REF!; 514,00 ; 100.900 ;
LISTA;2;TEX;1311;EXPRESATE 1 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 515,00 ; 114.900 ;
LISTA;2;TEX;1312;EXPRESATE 2 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 516,00 ; 114.900 ;
LISTA;2;TEX;1313;EXPRESATE 3 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 517,00 ; 114.900 ;
LISTA;2;TEX;1314;EXPRESATE 4 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 518,00 ; 114.900 ;
LISTA;2;TEX;1315;EXPRESATE 5 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 519,00 ; 114.900 ;
LISTA;2;TEX;1336;MATEMATICAS 1 COMPRENDE; 50.000,00 ; 53.000,00 ; 3.000,00 ; 0,06 ;#�REF!; 520,00 ; 59.900 ;
LISTA;2;TEX;1337;MATEMATICAS 2 COMPRENDE; 50.000,00 ; 53.000,00 ; 3.000,00 ; 0,06 ;#�REF!; 521,00 ; 59.900 ;
LISTA;2;TEX;1338;MATEMATICAS 3 COMPRENDE; 50.000,00 ; 53.000,00 ; 3.000,00 ; 0,06 ;#�REF!; 522,00 ; 59.900 ;
LISTA;2;TEX;1339;MATEMATICAS 4 COMPRENDE; 50.000,00 ; 53.000,00 ; 3.000,00 ; 0,06 ;#�REF!; 523,00 ; 59.900 ;
LISTA;2;TEX;1340;MATEMATICAS 5 COMPRENDE; 50.000,00 ; 53.000,00 ; 3.000,00 ; 0,06 ;#�REF!; 524,00 ; 59.900 ;
LISTA;2;TEX;1356;ENLACE MATEMATICAS 1; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 525,00 ; 104.900 ;
LISTA;2;TEX;1357;ENLACE MATEMATICAS 2; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 526,00 ; 104.900 ;
LISTA;2;TEX;1358;ENLACE MATEMATICAS 3; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 527,00 ; 104.900 ;
LISTA;2;TEX;1359;ENLACE MATEMATICAS 4; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 528,00 ; 104.900 ;
LISTA;2;TEX;1360;ENLACE MATEMATICAS 5; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 529,00 ; 104.900 ;
LISTA;2;TEX;1361;MISION MATEMATICA #1; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 530,00 ; 76.900 ;
LISTA;2;TEX;1362;MISION MATEMATICA #2; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 531,00 ; 76.900 ;
LISTA;2;TEX;1363;MISION MATEMATICA #3; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 532,00 ; 76.900 ;
LISTA;2;TEX;1364;MISION MATEMATICA #4; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 533,00 ; 76.900 ;
LISTA;2;TEX;1365;MISION MATEMATICA #5; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 534,00 ; 76.900 ;
LISTA;2;TEX;1366;COMPETENCIAS MATEMATICAS #1; 46.000,00 ; 48.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 535,00 ; 49.900 ;
LISTA;2;TEX;1367;COMPETENCIAS MATEMATICAS #2; 46.000,00 ; 48.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 536,00 ; 49.900 ;
LISTA;2;TEX;1368;COMPETENCIAS MATEMATICAS #3; 46.000,00 ; 48.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 537,00 ; 49.900 ;
LISTA;2;TEX;1369;COMPETENCIAS MATEMATICAS #4; 46.000,00 ; 48.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 538,00 ; 49.900 ;
LISTA;2;TEX;1370;COMPETENCIAS MATEMATICAS #5; 46.000,00 ; 48.800,00 ; 2.800,00 ; 0,06 ;#�REF!; 539,00 ; 49.900 ;
LISTA;2;TEX;1371;FINANZAS PARA NINOS A . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 540,00 ; 74.900 ;
LISTA;2;TEX;1372;FINANZAS PARA NINOS B . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 541,00 ; 74.900 ;
LISTA;2;TEX;1373;FINANZAS PARA NINOS C . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 542,00 ; 74.900 ;
LISTA;2;TEX;1374;FINANZAS PARA NINOS D . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 543,00 ; 74.900 ;
LISTA;2;TEX;1375;FINANZAS PARA NINOS E . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 544,00 ; 74.900 ;
LISTA;2;TEX;1376;COMPLEMENTA 1 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 545,00 ; 17.900 ;
LISTA;2;TEX;1377;COMPLEMENTA 2 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 546,00 ; 17.900 ;
LISTA;2;TEX;1378;COMPLEMENTA 3 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 547,00 ; 17.900 ;
LISTA;2;TEX;1379;COMPLEMENTA 4 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 548,00 ; 17.900 ;
LISTA;2;TEX;1380;COMPLEMENTA 5 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 549,00 ; 17.900 ;
LISTA;2;TEX;1403;EXPRESATE 1 SOCIALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 550,00 ; 114.900 ;
LISTA;2;TEX;1404;EXPRESATE 2 SOCIALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 551,00 ; 114.900 ;
LISTA;2;TEX;1405;EXPRESATE 3 SOCIALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 552,00 ; 114.900 ;
LISTA;2;TEX;1406;EXPRESATE 4 SOCIALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 553,00 ; 114.900 ;
LISTA;2;TEX;1407;EXPRESATE 5 SOCIALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 554,00 ; 114.900 ;
LISTA;2;TEX;1431;DIVERSIDAD 1 CIENCIAS SOCIALES; 80.000,00 ; 84.800,00 ; 4.800,00 ; 0,06 ;#�REF!; 555,00 ; 84.900 ;
LISTA;2;TEX;1432;DIVERSIDAD 2 CIENCIAS SOCIALES; 80.000,00 ; 84.800,00 ; 4.800,00 ; 0,06 ;#�REF!; 556,00 ; 84.900 ;
LISTA;2;TEX;1433;DIVERSIDAD 3 CIENCIAS SOCIALES; 80.000,00 ; 84.800,00 ; 4.800,00 ; 0,06 ;#�REF!; 557,00 ; 84.900 ;
LISTA;2;TEX;1434;DIVERSIDAD 4 CIENCIAS SOCIALES; 80.000,00 ; 84.800,00 ; 4.800,00 ; 0,06 ;#�REF!; 558,00 ; 84.900 ;
LISTA;2;TEX;1435;DIVERSIDAD 5 CIENCIAS SOCIALES; 80.000,00 ; 84.800,00 ; 4.800,00 ; 0,06 ;#�REF!; 559,00 ; 84.900 ;
LISTA;2;TEX;1467;SENTIR PARA CRECER EN PAZ 1; 69.000,00 ; 74.500,00 ; 5.500,00 ; 0,08 ;#�REF!; 560,00 ; 74.900 ;
LISTA;2;TEX;1468;SENTIR PARA CRECER EN PAZ 2; 69.000,00 ; 74.500,00 ; 5.500,00 ; 0,08 ;#�REF!; 561,00 ; 74.900 ;
LISTA;2;TEX;1469;SENTIR PARA CRECER EN PAZ 3; 69.000,00 ; 74.500,00 ; 5.500,00 ; 0,08 ;#�REF!; 562,00 ; 74.900 ;
LISTA;2;TEX;1470;SENTIR PARA CRECER EN PAZ 4; 69.000,00 ; 74.500,00 ; 5.500,00 ; 0,08 ;#�REF!; 563,00 ; 74.900 ;
LISTA;2;TEX;1471;SENTIR PARA CRECER EN PAZ 5; 69.000,00 ; 74.500,00 ; 5.500,00 ; 0,08 ;#�REF!; 564,00 ; 74.900 ;
LISTA;2;TEX;1491;CIUDADANOS COMPETENTES 1; 78.000,00 ; 82.700,00 ; 4.700,00 ; 0,06 ;#�REF!; 565,00 ; 82.900 ;
LISTA;2;TEX;1492;CIUDADANOS COMPETENTES 2; 78.000,00 ; 82.700,00 ; 4.700,00 ; 0,06 ;#�REF!; 566,00 ; 82.900 ;
LISTA;2;TEX;1493;CIUDADANOS COMPETENTES 3; 78.000,00 ; 82.700,00 ; 4.700,00 ; 0,06 ;#�REF!; 567,00 ; 82.900 ;
LISTA;2;TEX;1494;CIUDADANOS COMPETENTES 4; 78.000,00 ; 82.700,00 ; 4.700,00 ; 0,06 ;#�REF!; 568,00 ; 82.900 ;
LISTA;2;TEX;1495;CIUDADANOS COMPETENTES 5; 78.000,00 ; 82.700,00 ; 4.700,00 ; 0,06 ;#�REF!; 569,00 ; 82.900 ;
LISTA;2;TEX;1511;FORMACION DE LA AFECTIVIDAD 1; 57.000,00 ; 60.400,00 ; 3.400,00 ; 0,06 ;#�REF!; 570,00 ; 60.900 ;
LISTA;2;TEX;1512;FORMACION DE LA AFECTIVIDAD 2; 57.000,00 ; 60.400,00 ; 3.400,00 ; 0,06 ;#�REF!; 571,00 ; 60.900 ;
LISTA;2;TEX;1513;FORMACION DE LA AFECTIVIDAD 3; 57.000,00 ; 60.400,00 ; 3.400,00 ; 0,06 ;#�REF!; 572,00 ; 60.900 ;
LISTA;2;TEX;1514;FORMACION DE LA AFECTIVIDAD 4; 57.000,00 ; 60.400,00 ; 3.400,00 ; 0,06 ;#�REF!; 573,00 ; 60.900 ;
LISTA;2;TEX;1515;FORMACION DE LA AFECTIVIDAD 5; 57.000,00 ; 60.400,00 ; 3.400,00 ; 0,06 ;#�REF!; 574,00 ; 60.900 ;
LISTA;2;TEX;1521;MISION NATURALEZA #1; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 575,00 ; 74.900 ;
LISTA;2;TEX;1522;MISION NATURALEZA #2; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 576,00 ; 74.900 ;
LISTA;2;TEX;1523;MISION NATURALEZA #3; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 577,00 ; 74.900 ;
LISTA;2;TEX;1524;MISION NATURALEZA #4; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 578,00 ; 74.900 ;
LISTA;2;TEX;1525;MISION NATURALEZA #5; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 579,00 ; 74.900 ;
LISTA;2;TEX;1526;EXPRESATE 1 CIENCIAS NATURALES Y ED. AMBIENTAL; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 580,00 ; 114.900 ;
LISTA;2;TEX;1527;EXPRESATE 2 CIENCIAS NATURALES Y ED. AMBIENTAL; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 581,00 ; 114.900 ;
LISTA;2;TEX;1528;EXPRESATE 3 CIENCIAS NATURALES Y ED. AMBIENTAL; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 582,00 ; 114.900 ;
LISTA;2;TEX;1529;EXPRESATE 4 CIENCIAS NATURALES Y ED. AMBIENTAL; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 583,00 ; 114.900 ;
LISTA;2;TEX;1530;EXPRESATE 5 CIENCIAS NATURALES Y ED. AMBIENTAL; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 584,00 ; 114.900 ;
LISTA;2;TEX;2005;COMPLEMENTA 6 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 585,00 ; 17.900 ;
LISTA;2;TEX;2006;COMPLEMENTA 7 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 586,00 ; 17.900 ;
LISTA;2;TEX;2007;COMPLEMENTA 8 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 587,00 ; 17.900 ;
LISTA;2;TEX;2008;COMPLEMENTA 9 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 588,00 ; 17.900 ;
LISTA;2;TEX;2009;COMPLEMENTA 10 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 589,00 ; 17.900 ;
LISTA;2;TEX;2010;COMPLEMENTA 11 MATEMATICAS. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 590,00 ; 17.900 ;
LISTA;2;TEX;2029;ENLACE MATEMATICAS 6; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 591,00 ; 104.900 ;
LISTA;2;TEX;2030;ENLACE MATEMATICAS 7; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 592,00 ; 104.900 ;
LISTA;2;TEX;2031;ENLACE MATEMATICAS 8; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 593,00 ; 104.900 ;
LISTA;2;TEX;2032;ENLACE MATEMATICAS 9; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 594,00 ; 104.900 ;
LISTA;2;TEX;2033;ENLACE MATEMATICAS 10; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 595,00 ; 104.900 ;
LISTA;2;TEX;2034;ENLACE MATEMATICAS 11; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 596,00 ; 104.900 ;
LISTA;2;TEX;2035;CON LOGICA 6; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 597,00 ; 75.900 ;
LISTA;2;TEX;2036;CON LOGICA 7; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 598,00 ; 75.900 ;
LISTA;2;TEX;2037;CON LOGICA 8; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 599,00 ; 75.900 ;
LISTA;2;TEX;2038;CON LOGICA 9; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 600,00 ; 75.900 ;
LISTA;2;TEX;2039;CON LOGICA 10; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 601,00 ; 75.900 ;
LISTA;2;TEX;2040;CON LOGICA 11; 71.000,00 ; 75.300,00 ; 4.300,00 ; 0,06 ;#�REF!; 602,00 ; 75.900 ;
LISTA;2;TEX;2041;EXPRESATE 6 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 603,00 ; 114.900 ;
LISTA;2;TEX;2042;EXPRESATE 7 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 604,00 ; 114.900 ;
LISTA;2;TEX;2043;EXPRESATE 8 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 605,00 ; 114.900 ;
LISTA;2;TEX;2044;EXPRESATE 9 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 606,00 ; 114.900 ;
LISTA;2;TEX;2045;EXPRESATE 10 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 607,00 ; 114.900 ;
LISTA;2;TEX;2046;EXPRESATE 11 MATEMATICAS; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 608,00 ; 114.900 ;
LISTA;2;TEX;2047;FINANZAS PARA JOVENES F . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 609,00 ; 74.900 ;
LISTA;2;TEX;2048;FINANZAS PARA JOVENES G . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 610,00 ; 74.900 ;
LISTA;2;TEX;2049;FINANZAS PARA JOVENES H . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 611,00 ; 74.900 ;
LISTA;2;TEX;2050;FINANZAS PARA JOVENES I . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 612,00 ; 74.900 ;
LISTA;2;TEX;2051;FINANZAS PARA JOVENES J . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 613,00 ; 74.900 ;
LISTA;2;TEX;2052;FINANZAS PARA JOVENES K . HERRAMIENTAS PARA TU ENPRENDIMIENTO; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 614,00 ; 74.900 ;
LISTA;2;TEX;2053;FINANZAS PARA JOVENES PROYECTO DE VIDA; 68.000,00 ; 72.100,00 ; 4.100,00 ; 0,06 ;#�REF!; 615,00 ; 74.900 ;
LISTA;2;TEX;2055;LENGUAJE COMPLEMENTA 6. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 616,00 ; 17.900 ;
LISTA;2;TEX;2056;LENGUAJE COMPLEMENTA 7. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 617,00 ; 17.900 ;
LISTA;2;TEX;2057;LENGUAJE COMPLEMENTA 8. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 618,00 ; 17.900 ;
LISTA;2;TEX;2058;LENGUAJE COMPLEMENTA 9. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 619,00 ; 17.900 ;
LISTA;2;TEX;2059;LENGUAJE COMPLEMENTA 10. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 620,00 ; 17.900 ;
LISTA;2;TEX;2060;LENGUAJE COMPLEMENTA 11. GUIA; 16.000,00 ; 17.000,00 ; 1.000,00 ; 0,06 ;#�REF!; 621,00 ; 17.900 ;
LISTA;2;TEX;2061;NUEVO INTEGRADO 6 CUATRO AREAS; 89.000,00 ; 94.300,00 ; 5.300,00 ; 0,06 ;#�REF!; 622,00 ; 96.900 ;
LISTA;2;TEX;2062;NUEVO INTEGRADO 7 CUATRO AREAS; 89.000,00 ; 94.300,00 ; 5.300,00 ; 0,06 ;#�REF!; 623,00 ; 96.900 ;
LISTA;2;TEX;2063;NUEVO INTEGRADO 8 CUATRO AREAS; 89.000,00 ; 94.300,00 ; 5.300,00 ; 0,06 ;#�REF!; 624,00 ; 96.900 ;
LISTA;2;TEX;2064;NUEVO INTEGRADO 9 CUATRO AREAS; 89.000,00 ; 94.300,00 ; 5.300,00 ; 0,06 ;#�REF!; 625,00 ; 96.900 ;
LISTA;2;TEX;2100;ENLACE LENGUAJE 6; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 626,00 ; 104.900 ;
LISTA;2;TEX;2101;ENLACE LENGUAJE 7; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 627,00 ; 104.900 ;
LISTA;2;TEX;2102;ENLACE LENGUAJE 8; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 628,00 ; 104.900 ;
LISTA;2;TEX;2103;ENLACE LENGUAJE 9; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 629,00 ; 104.900 ;
LISTA;2;TEX;2104;ENLACE LENGUAJE 10; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 630,00 ; 104.900 ;
LISTA;2;TEX;2105;ENLACE LENGUAJE 11; 99.000,00 ; 104.900,00 ; 5.900,00 ; 0,06 ;#�REF!; 631,00 ; 104.900 ;
LISTA;2;TEX;2162;ENLACE LECTOR 6 COMP. LECTURA Y PROD. TE; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 632,00 ; 74.900 ;
LISTA;2;TEX;2163;ENLACE LECTOR 7 COMP. LECTURA Y PROD. TE; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 633,00 ; 74.900 ;
LISTA;2;TEX;2164;ENLACE LECTOR 8 COMP. LECTURA Y PROD. TE; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 634,00 ; 74.900 ;
LISTA;2;TEX;2165;ENLACE LECTOR 9 COMP. LECTURA Y PROD. TE; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 635,00 ; 74.900 ;
LISTA;2;TEX;2166;INTERTEXTOS 6; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 636,00 ; 74.900 ;
LISTA;2;TEX;2167;INTERTEXTOS 7; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 637,00 ; 74.900 ;
LISTA;2;TEX;2168;INTERTEXTOS 8; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 638,00 ; 74.900 ;
LISTA;2;TEX;2169;INTERTEXTOS 9; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 639,00 ; 74.900 ;
LISTA;2;TEX;2170;INTERTEXTOS 10; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 640,00 ; 74.900 ;
LISTA;2;TEX;2171;INTERTEXTOS 11; 70.000,00 ; 74.200,00 ; 4.200,00 ; 0,06 ;#�REF!; 641,00 ; 74.900 ;
LISTA;2;TEX;2172;ABRAPALABRA # 6; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 642,00 ; 89.900 ;
LISTA;2;TEX;2173;ABRAPALABRA #7; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 643,00 ; 89.900 ;
LISTA;2;TEX;2174;ABRAPALABRA #8; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 644,00 ; 89.900 ;
LISTA;2;TEX;2175;ABRAPALABRA #9; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 645,00 ; 89.900 ;
LISTA;2;TEX;2176;ABRAPALABRA #10; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 646,00 ; 89.900 ;
LISTA;2;TEX;2177;ABRAPALABRA #11; 84.000,00 ; 89.000,00 ; 5.000,00 ; 0,06 ;#�REF!; 647,00 ; 89.900 ;
LISTA;2;TEX;2178;ENLACE LECTOR 10 COMP. LECTURA Y PROD. T; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 648,00 ; 74.900 ;
LISTA;2;TEX;2179;ENLACE LECTOR 11 COMP. LECTURA Y PROD. T; 62.900,00 ; 66.700,00 ; 3.800,00 ; 0,06 ;#�REF!; 649,00 ; 74.900 ;
LISTA;2;TEX;2192;EXPRESATE LECTOR F; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 650,00 ; 94.900 ;
LISTA;2;TEX;2193;EXPRESATE LECTOR G; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 651,00 ; 94.900 ;
LISTA;2;TEX;2194;EXPRESATE LECTOR H; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 652,00 ; 94.900 ;
LISTA;2;TEX;2195;EXPRESATE LECTOR I; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 653,00 ; 94.900 ;
LISTA;2;TEX;2196;EXPRESATE LECTOR J; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 654,00 ; 94.900 ;
LISTA;2;TEX;2197;EXPRESATE LECTOR K; 81.000,00 ; 85.900,00 ; 4.900,00 ; 0,06 ;#�REF!; 655,00 ; 94.900 ;
LISTA;2;TEX;2214;ENLACE CIENCIAS NATURALES 6; 104.000,00 ; 110.200,00 ; 6.200,00 ; 0,06 ;#�REF!; 656,00 ; 104.900 ;
LISTA;2;TEX;2215;ENLACE CIENCIAS NATURALES 7; 104.000,00 ; 110.200,00 ; 6.200,00 ; 0,06 ;#�REF!; 657,00 ; 104.900 ;
LISTA;2;TEX;2216;ENLACE CIENCIAS NATURALES 8; 104.000,00 ; 110.200,00 ; 6.200,00 ; 0,06 ;#�REF!; 658,00 ; 104.900 ;
LISTA;2;TEX;2217;ENLACE CIENCIAS NATURALES 9; 104.000,00 ; 110.200,00 ; 6.200,00 ; 0,06 ;#�REF!; 659,00 ; 104.900 ;
LISTA;2;TEX;2218;EXPRESATE 6 CIENCIAS NATURALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 660,00 ; 114.900 ;
LISTA;2;TEX;2219;EXPRESATE 7 CIENCIAS NATURALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 661,00 ; 114.900 ;
LISTA;2;TEX;2220;EXPRESATE 8 CIENCIAS NATURALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 662,00 ; 114.900 ;
LISTA;2;TEX;2221;EXPRESATE 9 CIENCIAS NATURALES; 108.000,00 ; 114.500,00 ; 6.500,00 ; 0,06 ;#�REF!; 663,00 ; 114.900 ;
